ASV	domain	phylum	class	order	family	genus	species
ASV_499	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	NA
ASV_500	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	NA
ASV_501	Bacteria	NA	NA	NA	NA	NA	NA
ASV_502	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	NA
ASV_503	Bacteria	NA	NA	NA	NA	NA	NA
ASV_504	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_505	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_506	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_507	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	VUMM01	NA
ASV_508	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_509	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_510	Bacteria	NA	NA	NA	NA	NA	NA
ASV_512	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_513	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	NA
ASV_514	Bacteria	NA	NA	NA	NA	NA	NA
ASV_515	Bacteria	NA	NA	NA	NA	NA	NA
ASV_516	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_517	Bacteria	NA	NA	NA	NA	NA	NA
ASV_518	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_519	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_520	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_522	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_523	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter_A	NA
ASV_524	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_526	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_527	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	NA
ASV_528	Bacteria	NA	NA	NA	NA	NA	NA
ASV_529	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_531	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	NA
ASV_532	Bacteria	NA	NA	NA	NA	NA	NA
ASV_533	Bacteria	NA	NA	NA	NA	NA	NA
ASV_534	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ASV_535	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-196	NA
ASV_538	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	NA
ASV_539	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	NA
ASV_540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	NA
ASV_541	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_542	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	NA
ASV_543	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_544	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_546	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_547	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_548	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
ASV_550	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA3402	NA
ASV_551	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_552	Bacteria	NA	NA	NA	NA	NA	NA
ASV_554	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_555	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	NA
ASV_556	Bacteria	NA	NA	NA	NA	NA	NA
ASV_557	Bacteria	NA	NA	NA	NA	NA	NA
ASV_558	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	NA
ASV_560	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_561	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_562	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_564	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	NA
ASV_565	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_566	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	NA
ASV_567	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_568	Bacteria	NA	NA	NA	NA	NA	NA
ASV_569	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_570	Bacteria	NA	NA	NA	NA	NA	NA
ASV_571	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_572	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_573	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ASV_574	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_575	Bacteria	Firmicutes	Bacilli	Staphylococcales	NA	NA	NA
ASV_576	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	NA	NA
ASV_577	Bacteria	NA	NA	NA	NA	NA	NA
ASV_578	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	NA
ASV_579	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_580	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_581	Bacteria	NA	NA	NA	NA	NA	NA
ASV_582	Bacteria	NA	NA	NA	NA	NA	NA
ASV_583	Bacteria	NA	NA	NA	NA	NA	NA
ASV_584	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_585	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_586	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_588	Bacteria	NA	NA	NA	NA	NA	NA
ASV_589	Bacteria	NA	NA	NA	NA	NA	NA
ASV_590	Bacteria	NA	NA	NA	NA	NA	NA
ASV_592	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_T	NA
ASV_593	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA
ASV_594	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_595	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_596	Bacteria	NA	NA	NA	NA	NA	NA
ASV_597	Bacteria	NA	NA	NA	NA	NA	NA
ASV_598	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_599	Bacteria	NA	NA	NA	NA	NA	NA
ASV_600	Bacteria	NA	NA	NA	NA	NA	NA
ASV_601	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_602	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_603	Bacteria	NA	NA	NA	NA	NA	NA
ASV_604	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
ASV_606	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_608	Bacteria	NA	NA	NA	NA	NA	NA
ASV_609	Bacteria	NA	NA	NA	NA	NA	NA
ASV_611	Bacteria	NA	NA	NA	NA	NA	NA
ASV_612	Bacteria	NA	NA	NA	NA	NA	NA
ASV_613	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2856	NA
ASV_614	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_615	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_616	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_617	Bacteria	NA	NA	NA	NA	NA	NA
ASV_618	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ASV_619	Bacteria	NA	NA	NA	NA	NA	NA
ASV_620	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_621	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_623	Bacteria	NA	NA	NA	NA	NA	NA
ASV_624	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_625	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_626	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_627	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_629	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_630	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA2834	NA
ASV_631	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ASV_632	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	NA
ASV_633	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_634	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_635	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA
ASV_636	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA
ASV_638	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1994	NA
ASV_639	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_640	Bacteria	NA	NA	NA	NA	NA	NA
ASV_641	Bacteria	NA	NA	NA	NA	NA	NA
ASV_642	Bacteria	NA	NA	NA	NA	NA	NA
ASV_643	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	NA
ASV_644	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_645	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_647	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_648	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_650	Bacteria	Firmicutes_B	Peptococcia	Peptococcales	Peptococcaceae	UBA7185	NA
ASV_651	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_652	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	NA
ASV_653	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_654	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_655	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	NA	NA
ASV_656	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
ASV_658	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_659	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	NA
ASV_660	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	NA	NA
ASV_661	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	SFDB01	NA
ASV_662	Bacteria	NA	NA	NA	NA	NA	NA
ASV_663	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	VULX01	NA
ASV_664	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Salinisphaeraceae	Salinisphaera_A	NA
ASV_665	Bacteria	NA	NA	NA	NA	NA	NA
ASV_666	Bacteria	NA	NA	NA	NA	NA	NA
ASV_667	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_669	Bacteria	NA	NA	NA	NA	NA	NA
ASV_670	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	NA
ASV_671	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_672	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_673	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_674	Bacteria	NA	NA	NA	NA	NA	NA
ASV_675	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_676	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_677	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_678	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_679	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_680	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
ASV_681	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_682	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_683	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	NA
ASV_685	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_686	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA
ASV_688	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_689	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_690	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_691	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_692	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	NA
ASV_693	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_694	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_695	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	NA
ASV_696	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	NA	NA
ASV_697	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	VUNI01	NA
ASV_699	Bacteria	NA	NA	NA	NA	NA	NA
ASV_700	Bacteria	NA	NA	NA	NA	NA	NA
ASV_701	Bacteria	NA	NA	NA	NA	NA	NA
ASV_702	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_704	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_705	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	NA
ASV_706	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_707	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_708	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_709	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA	NA
ASV_710	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_711	Bacteria	NA	NA	NA	NA	NA	NA
ASV_712	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	NA
